2026-03-14 13:00:13 | INFO     | run_full_demo | run_full_demo started — output dir: D:\WR-agent\water_treatment_agent\data\processed\runs\20260314_130012
2026-03-14 13:00:13 | INFO     | run_full_demo | Demo query built: contaminants=['Arsenic'] source_water=groundwater
2026-03-14 13:00:13 | INFO     | run_full_demo | ============================================================
2026-03-14 13:00:13 | INFO     | run_full_demo | STEP 1/5 — Task Parser Agent
2026-03-14 13:00:13 | INFO     | run_full_demo | ============================================================
2026-03-14 13:00:14 | INFO     | app.agents.parser_agent | TaskParserAgent: processing query_id=be771b69
2026-03-14 13:00:16 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-14 13:00:18 | INFO     | app.agents.parser_agent | TaskParserAgent: LLM extraction succeeded
2026-03-14 13:00:18 | INFO     | app.agents.parser_agent | TaskParserAgent: done — contaminants=['Arsenic'] missing=[]
2026-03-14 13:00:18 | INFO     | run_full_demo | Step 1 done in 4.99s — contaminants=['Arsenic'] missing=[]
2026-03-14 13:00:18 | INFO     | run_full_demo | Saved → data\processed\runs\20260314_130012\01_normalized_query.json
2026-03-14 13:00:18 | INFO     | run_full_demo | ============================================================
2026-03-14 13:00:18 | INFO     | run_full_demo | STEP 2/5 — Retrieval Agent
2026-03-14 13:00:18 | INFO     | run_full_demo | ============================================================
2026-03-14 13:00:18 | INFO     | app.agents.retrieval_agent | RetrievalAgent: retrieving for query be771b69
2026-03-14 13:00:18 | INFO     | app.rag.hybrid_retriever | HybridRetriever: loading corpus from D:\WR-agent\water_treatment_agent\data\processed\indexes\corpus.jsonl
2026-03-14 13:00:19 | INFO     | app.rag.hybrid_retriever | HybridRetriever: loaded 963 chunks
2026-03-14 13:00:19 | INFO     | app.rag.hybrid_retriever | HybridRetriever: unit=5 case=5 (query='groundwater Arsenic drinking water treatment for rural well ')
2026-03-14 13:00:19 | INFO     | app.agents.retrieval_agent | RetrievalAgent: retrieved 10 total chunks
2026-03-14 13:00:19 | INFO     | run_full_demo | Step 2 done in 0.35s — total_retrieved=10
2026-03-14 13:00:19 | INFO     | run_full_demo | Saved → data\processed\runs\20260314_130012\02_retrieval_bundle.json
2026-03-14 13:00:19 | INFO     | run_full_demo | ============================================================
2026-03-14 13:00:19 | INFO     | run_full_demo | STEP 3/5 — Process Planning Agent
2026-03-14 13:00:19 | INFO     | run_full_demo | ============================================================
2026-03-14 13:00:19 | INFO     | app.agents.planner_agent | ProcessPlannerAgent: generating 5 candidates for query be771b69
2026-03-14 13:00:21 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-14 13:00:31 | WARNING  | app.agents.planner_agent | ProcessPlannerAgent: dropping invalid units from LLM chain 1: ['Oxidation']
2026-03-14 13:00:31 | INFO     | app.agents.planner_agent | ProcessPlannerAgent: 5 valid candidates produced
2026-03-14 13:00:31 | INFO     | run_full_demo | Step 3 done in 11.70s — 5 candidates
2026-03-14 13:00:31 | INFO     | run_full_demo | Saved → data\processed\runs\20260314_130012\03_candidates.json
2026-03-14 13:00:31 | INFO     | run_full_demo | ============================================================
2026-03-14 13:00:31 | INFO     | run_full_demo | STEP 4/5 — Constraint / Critic Agent
2026-03-14 13:00:31 | INFO     | run_full_demo | ============================================================
2026-03-14 13:00:31 | INFO     | app.agents.critic_agent | ConstraintCriticAgent: checking 5 candidates for query be771b69
2026-03-14 13:00:31 | INFO     | app.agents.critic_agent | ConstraintCriticAgent: PASS=5 WARN=0 DROP=0
2026-03-14 13:00:31 | INFO     | run_full_demo | Step 4 done in 0.00s — revise=[] drop=[]
2026-03-14 13:00:31 | INFO     | run_full_demo | Saved → data\processed\runs\20260314_130012\04_constraint_report.json
2026-03-14 13:00:31 | INFO     | run_full_demo | Saved → data\processed\runs\20260314_130012\04_revision_actions.json
2026-03-14 13:00:31 | INFO     | run_full_demo | ============================================================
2026-03-14 13:00:31 | INFO     | run_full_demo | STEP 5/5 — Explanation Agent
2026-03-14 13:00:31 | INFO     | run_full_demo | ============================================================
2026-03-14 13:00:31 | INFO     | app.agents.explanation_agent | ExplanationAgent: building report for query be771b69
2026-03-14 13:00:31 | INFO     | app.agents.planner_agent | planner_agent: CONTAMINANT_UNIT_MAP built for 66 contaminants
2026-03-14 13:00:33 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-14 13:00:40 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-14 13:00:47 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-14 13:00:56 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-14 13:01:04 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-14 13:01:10 | INFO     | app.agents.explanation_agent | ExplanationAgent: returning 3 recommendations
2026-03-14 13:01:10 | INFO     | run_full_demo | Step 5 done in 39.48s — 3 recommendations
2026-03-14 13:01:10 | INFO     | run_full_demo | Saved → data\processed\runs\20260314_130012\05_final_report.json
2026-03-14 13:01:10 | INFO     | run_full_demo | Saved → data\processed\runs\20260314_130012\05_final_report.md
2026-03-14 13:01:10 | INFO     | run_full_demo | run_full_demo finished — total 56.56s
